,Unnamed: 0,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,id
49591,49591.0,Female,Loyal Customer,27.0,Personal Travel,Eco,234.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,9.0,neutral or dissatisfied,30155
10230,10230.0,Female,Loyal Customer,67.0,Business travel,Eco,425.0,3.0,5.0,1.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,neutral or dissatisfied,83820
81112,81112.0,Male,Loyal Customer,53.0,Personal Travel,Eco,954.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,0.0,0.0,neutral or dissatisfied,128639
17043,17043.0,Female,Loyal Customer,44.0,Personal Travel,Eco,106.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,0.0,0.0,neutral or dissatisfied,13577
13976,13976.0,Female,Loyal Customer,58.0,Personal Travel,Eco,1024.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,0.0,8.0,neutral or dissatisfied,93367
16056,16056.0,Female,Loyal Customer,27.0,Business travel,Business,669.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,0.0,satisfied,24369
75015,75015.0,Male,Loyal Customer,25.0,Personal Travel,Eco Plus,1013.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,4.0,3.0,2.0,45.0,16.0,neutral or dissatisfied,68552
47337,47337.0,Female,Loyal Customer,39.0,Business travel,Business,451.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,0.0,3.0,satisfied,52288
89572,89572.0,Male,Loyal Customer,64.0,Personal Travel,Eco,1990.0,2.0,1.0,,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,38.0,5.0,neutral or dissatisfied,33773
2605,2605.0,Female,Loyal Customer,35.0,Business travel,Business,1562.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,31.0,satisfied,66392
100745,100745.0,Female,Loyal Customer,28.0,Business travel,Business,3357.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,0.0,neutral or dissatisfied,15433
97722,97722.0,Female,Loyal Customer,34.0,Business travel,Business,315.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,8.0,satisfied,3361
52162,52162.0,Male,Loyal Customer,30.0,Business travel,Business,1576.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,neutral or dissatisfied,120108
25873,25873.0,Female,Loyal Customer,13.0,Personal Travel,Eco,1075.0,2.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,18.0,13.0,neutral or dissatisfied,93171
81797,81797.0,Female,Loyal Customer,14.0,Personal Travel,Eco,622.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,0.0,0.0,neutral or dissatisfied,57828
7042,7042.0,Female,Loyal Customer,59.0,Business travel,Business,483.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,0.0,0.0,satisfied,109169
92534,92534.0,Female,disloyal Customer,25.0,Business travel,Business,1440.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,,0.0,0.0,neutral or dissatisfied,75839
26568,26568.0,Female,Loyal Customer,52.0,Business travel,Business,2427.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,0.0,0.0,satisfied,125279
91790,91790.0,Female,disloyal Customer,39.0,Business travel,Business,284.0,2.0,3.0,3.0,1.0,3.0,,3.0,3.0,2.0,2.0,2.0,5.0,4.0,3.0,0.0,0.0,neutral or dissatisfied,16154
4558,4558.0,Female,Loyal Customer,21.0,Personal Travel,Eco,1072.0,5.0,4.0,5.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,0.0,0.0,satisfied,33947
20190,20190.0,Male,Loyal Customer,47.0,Business travel,Business,255.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,36.0,27.0,satisfied,102647
59364,59364.0,Male,Loyal Customer,44.0,Personal Travel,Eco,1190.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,5.0,,5.0,3.0,4.0,4.0,0.0,0.0,neutral or dissatisfied,53739
75883,75883.0,Female,Loyal Customer,50.0,Business travel,Business,1555.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,satisfied,124476
75002,75002.0,Male,Loyal Customer,44.0,Business travel,Business,583.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,satisfied,95973
1796,1796.0,Male,Loyal Customer,51.0,Business travel,Eco,2172.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,0.0,0.0,satisfied,28084
45130,45130.0,Female,Loyal Customer,21.0,Personal Travel,Business,612.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,1.0,14.0,4.0,neutral or dissatisfied,58039
35124,35124.0,Male,Loyal Customer,58.0,Personal Travel,Eco,650.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,neutral or dissatisfied,126362
23171,23171.0,Male,Loyal Customer,68.0,Personal Travel,Eco Plus,594.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,neutral or dissatisfied,3112
4306,4306.0,Male,Loyal Customer,59.0,Business travel,Business,1325.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,0.0,satisfied,119697
86627,86627.0,Male,Loyal Customer,54.0,Personal Travel,Eco Plus,719.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,0.0,0.0,neutral or dissatisfied,56471
91023,91023.0,Female,Loyal Customer,26.0,Business travel,Business,2709.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,0.0,11.0,satisfied,84360
3900,3900.0,Male,Loyal Customer,45.0,Business travel,Business,239.0,2.0,2.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,satisfied,94452
93173,93173.0,Male,Loyal Customer,43.0,Business travel,Business,3305.0,0.0,3.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,satisfied,32375
62178,62178.0,Male,Loyal Customer,18.0,Business travel,Business,1809.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0,satisfied,127075
30146,30146.0,Female,disloyal Customer,23.0,Business travel,Eco,639.0,3.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,5.0,1.0,4.0,10.0,neutral or dissatisfied,23739
54931,54931.0,Female,disloyal Customer,24.0,Business travel,Eco,853.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,5.0,1.0,2.0,1.0,1.0,3.0,0.0,48.0,satisfied,46866
102205,102205.0,Female,Loyal Customer,11.0,Business travel,Eco,2434.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,2.0,7.0,29.0,neutral or dissatisfied,62181
36602,36602.0,Female,Loyal Customer,17.0,Business travel,Business,3335.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,3.0,0.0,0.0,neutral or dissatisfied,87490
3731,3731.0,Female,Loyal Customer,54.0,Business travel,Business,3305.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,11.0,41.0,satisfied,72329
91570,91570.0,Female,Loyal Customer,17.0,Business travel,Business,3774.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,5.0,3.0,2.0,4.0,2.0,0.0,4.0,neutral or dissatisfied,25928
69649,69649.0,Male,disloyal Customer,25.0,Business travel,Business,1379.0,5.0,0.0,5.0,3.0,3.0,5.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,16.0,0.0,satisfied,61717
5925,5925.0,Female,Loyal Customer,37.0,Business travel,Business,2801.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,5.0,5.0,4.0,2.0,1.0,5.0,2.0,18.0,18.0,neutral or dissatisfied,66126
98738,98738.0,Female,disloyal Customer,33.0,Business travel,Business,409.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,3.0,0.0,0.0,neutral or dissatisfied,83594
74612,74612.0,Female,disloyal Customer,28.0,Business travel,Eco,500.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,5.0,1.0,4.0,0.0,0.0,neutral or dissatisfied,21946
66203,66203.0,Male,Loyal Customer,63.0,Personal Travel,Eco,377.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,0.0,0.0,neutral or dissatisfied,15502
17236,17236.0,Male,Loyal Customer,48.0,Personal Travel,Eco,502.0,4.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,0.0,7.0,neutral or dissatisfied,82476
85213,85213.0,Male,Loyal Customer,38.0,Business travel,Business,2809.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,satisfied,7129
95822,95822.0,Female,Loyal Customer,17.0,Personal Travel,Eco,678.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,5.0,4.0,5.0,1.0,1.0,39.0,neutral or dissatisfied,6251
59180,59180.0,Female,Loyal Customer,49.0,Business travel,Business,484.0,2.0,2.0,5.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,satisfied,86771
16675,16675.0,Female,Loyal Customer,35.0,Business travel,Eco Plus,139.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,5.0,6.0,0.0,satisfied,20511
103245,103245.0,Female,disloyal Customer,38.0,Business travel,Eco,1250.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,4.0,0.0,0.0,neutral or dissatisfied,40358
30217,30217.0,Female,Loyal Customer,38.0,Business travel,Eco Plus,1947.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,neutral or dissatisfied,92573
90084,90084.0,Female,disloyal Customer,39.0,Business travel,Business,849.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,129.0,122.0,neutral or dissatisfied,109024
79800,79800.0,Male,Loyal Customer,44.0,Personal Travel,Eco,369.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,0.0,0.0,satisfied,104606
1655,1655.0,Male,Loyal Customer,41.0,Business travel,Eco,262.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,0.0,0.0,satisfied,48895
3457,3457.0,Female,disloyal Customer,43.0,Business travel,Business,296.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,5.0,3.0,1.0,3.0,2.0,0.0,0.0,neutral or dissatisfied,18146
92072,92072.0,Male,Loyal Customer,51.0,Business travel,Business,650.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,satisfied,3817
88294,88294.0,Male,Loyal Customer,13.0,Personal Travel,Business,315.0,2.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,2.0,0.0,0.0,neutral or dissatisfied,14847
101763,101763.0,Female,disloyal Customer,35.0,Business travel,Eco,89.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,2.0,0.0,0.0,neutral or dissatisfied,49406
89911,89911.0,Male,Loyal Customer,47.0,Personal Travel,Eco,903.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,1.0,0.0,0.0,neutral or dissatisfied,78265
40463,40463.0,Female,Loyal Customer,39.0,Business travel,Business,2191.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,3.0,satisfied,114710
53767,53767.0,Female,Loyal Customer,56.0,Personal Travel,Eco,212.0,4.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0,0.0,3.0,4.0,3.0,2.0,13.0,6.0,satisfied,9075
39217,39217.0,Male,Loyal Customer,51.0,Business travel,Business,1390.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,11.0,14.0,satisfied,97105
89721,89721.0,Female,disloyal Customer,38.0,Business travel,Business,926.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,1.0,0.0,0.0,satisfied,83766
56982,56982.0,Male,disloyal Customer,22.0,Business travel,Eco,1277.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,neutral or dissatisfied,92161
100362,100362.0,Female,disloyal Customer,25.0,Business travel,Eco Plus,1754.0,1.0,4.0,1.0,4.0,5.0,1.0,4.0,5.0,,4.0,2.0,2.0,4.0,5.0,0.0,0.0,neutral or dissatisfied,57739
73365,73365.0,Male,,38.0,Personal Travel,Eco,986.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,0.0,0.0,neutral or dissatisfied,66365
18641,18641.0,Male,Loyal Customer,47.0,Business travel,Eco,402.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0,0.0,0.0,satisfied,40218
16277,16277.0,Male,Loyal Customer,,Business travel,Business,3024.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0,satisfied,84605
65452,65452.0,Female,Loyal Customer,56.0,Personal Travel,Eco,2133.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,3.0,2.0,4.0,0.0,0.0,neutral or dissatisfied,124172
68835,68835.0,Female,Loyal Customer,68.0,Business travel,Eco Plus,1416.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,neutral or dissatisfied,55857
82111,82111.0,Female,Loyal Customer,27.0,Personal Travel,Eco,903.0,2.0,3.0,1.0,3.0,5.0,1.0,3.0,5.0,3.0,1.0,4.0,2.0,3.0,5.0,0.0,0.0,neutral or dissatisfied,93112
36114,36114.0,Female,Loyal Customer,39.0,Business travel,Business,3983.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,0.0,0.0,satisfied,538
60035,60035.0,Male,Loyal Customer,69.0,Personal Travel,Eco Plus,402.0,1.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,11.0,6.0,neutral or dissatisfied,98548
46684,46684.0,Male,Loyal Customer,46.0,Business travel,Business,2064.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,11.0,neutral or dissatisfied,15977
7696,7696.0,Female,Loyal Customer,41.0,Business travel,Business,547.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,11.0,2.0,satisfied,84796
46757,46757.0,Male,Loyal Customer,60.0,Personal Travel,Eco,529.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,1.0,1.0,2.0,5.0,6.0,0.0,neutral or dissatisfied,16459
62700,62700.0,Male,Loyal Customer,49.0,Personal Travel,Eco,861.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,8.0,0.0,neutral or dissatisfied,68814
66921,66921.0,Male,disloyal Customer,22.0,Business travel,Business,293.0,0.0,5.0,1.0,1.0,5.0,1.0,5.0,5.0,3.0,2.0,5.0,3.0,4.0,5.0,12.0,3.0,satisfied,5180
59152,59152.0,Female,Loyal Customer,44.0,Personal Travel,Eco,842.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,0.0,neutral or dissatisfied,105811
54585,54585.0,Male,Loyal Customer,42.0,Business travel,Business,1900.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,satisfied,16697
98439,98439.0,Female,Loyal Customer,47.0,Business travel,Business,1995.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,57.0,47.0,satisfied,95465
58270,58270.0,Female,Loyal Customer,45.0,Personal Travel,Eco,395.0,3.0,5.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,0.0,0.0,neutral or dissatisfied,34949
22034,22034.0,Male,disloyal Customer,24.0,Business travel,Eco,590.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,0.0,12.0,neutral or dissatisfied,93882
101689,101689.0,Male,Loyal Customer,59.0,Business travel,Eco,576.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,1.0,4.0,20.0,11.0,satisfied,23438
48842,48842.0,Female,Loyal Customer,53.0,Business travel,Business,3522.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,0.0,0.0,satisfied,25575
82661,82661.0,Female,Loyal Customer,63.0,Personal Travel,Eco,1121.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,0.0,11.0,neutral or dissatisfied,83544
80168,80168.0,Male,Loyal Customer,38.0,Business travel,Business,813.0,4.0,2.0,2.0,2.0,,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,21.0,9.0,neutral or dissatisfied,77667
60868,60868.0,Female,Loyal Customer,24.0,Personal Travel,Eco,632.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,0.0,0.0,satisfied,83425
10952,10952.0,Male,Loyal Customer,47.0,Business travel,Business,630.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,0.0,0.0,satisfied,76912
69712,69712.0,Female,disloyal Customer,30.0,Business travel,Eco Plus,588.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,1.0,3.0,1.0,4.0,4.0,24.0,19.0,neutral or dissatisfied,6957
18556,18556.0,Male,Loyal Customer,50.0,Business travel,Business,3926.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,0.0,0.0,satisfied,56505
97976,97976.0,Female,Loyal Customer,67.0,Personal Travel,Eco,452.0,3.0,4.0,3.0,2.0,5.0,4.0,4.0,1.0,1.0,3.0,1.0,5.0,1.0,4.0,10.0,0.0,neutral or dissatisfied,105428
49079,49079.0,Female,disloyal Customer,23.0,Business travel,Eco,954.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,77.0,102.0,satisfied,38704
22974,22974.0,Female,Loyal Customer,66.0,Business travel,Business,3974.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,neutral or dissatisfied,25314
103435,103435.0,Male,Loyal Customer,70.0,Personal Travel,Eco,569.0,2.0,5.0,2.0,1.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,0.0,0.0,neutral or dissatisfied,98989
37924,37924.0,Male,Loyal Customer,41.0,Business travel,Business,731.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,7.0,0.0,satisfied,66831
20743,20743.0,Male,Loyal Customer,42.0,Business travel,Business,2979.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,0.0,satisfied,9901
20701,20701.0,Male,disloyal Customer,36.0,Business travel,Eco,1028.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,0.0,0.0,neutral or dissatisfied,99911
47729,47729.0,Female,Loyal Customer,60.0,Personal Travel,Eco,834.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,48.0,32.0,neutral or dissatisfied,109577
64939,64939.0,Female,Loyal Customer,37.0,Personal Travel,Eco,993.0,1.0,4.0,1.0,1.0,5.0,1.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,neutral or dissatisfied,125914
46230,46230.0,Female,Loyal Customer,40.0,Business travel,Business,1990.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,satisfied,79188
25099,25099.0,Female,Loyal Customer,45.0,Business travel,Business,2666.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,satisfied,94715
20597,20597.0,Female,Loyal Customer,46.0,Personal Travel,Eco,868.0,0.0,4.0,0.0,4.0,5.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,satisfied,75784
81465,81465.0,Male,Loyal Customer,7.0,Personal Travel,Eco,1514.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,58.0,57.0,neutral or dissatisfied,71346
82641,82641.0,Female,Loyal Customer,55.0,Personal Travel,Eco,508.0,1.0,4.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,1.0,5.0,5.0,4.0,5.0,0.0,3.0,neutral or dissatisfied,9995
94781,94781.0,Male,Loyal Customer,24.0,Personal Travel,Eco,859.0,4.0,4.0,4.0,5.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,5.0,2.0,3.0,0.0,neutral or dissatisfied,26281
92088,92088.0,Male,Loyal Customer,20.0,Personal Travel,Eco,987.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,11.0,0.0,satisfied,29037
55597,55597.0,Female,Loyal Customer,18.0,Personal Travel,Eco,591.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,0.0,2.0,neutral or dissatisfied,26097
96375,96375.0,Male,Loyal Customer,23.0,Business travel,Business,207.0,,5.0,0.0,4.0,5.0,2.0,2.0,5.0,1.0,3.0,3.0,1.0,4.0,5.0,0.0,2.0,satisfied,49910
96157,96157.0,Female,Loyal Customer,67.0,Personal Travel,Eco,516.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,neutral or dissatisfied,76677
10626,10626.0,Female,Loyal Customer,60.0,Business travel,Eco,,4.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,20.0,0.0,satisfied,126852
70509,70509.0,Male,disloyal Customer,30.0,Business travel,Business,781.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,5.0,3.0,,5.0,5.0,4.0,5.0,0.0,0.0,satisfied,11943
93093,93093.0,Male,Loyal Customer,27.0,Personal Travel,Eco Plus,351.0,1.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,13.0,4.0,neutral or dissatisfied,17456
95204,95204.0,Male,Loyal Customer,49.0,Personal Travel,Eco,2442.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,110.0,116.0,neutral or dissatisfied,128686
6143,6143.0,Male,Loyal Customer,28.0,Business travel,Business,1562.0,4.0,,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,0.0,20.0,satisfied,66429
10816,10816.0,Male,Loyal Customer,29.0,Business travel,Business,1416.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,101.0,108.0,neutral or dissatisfied,55831
14170,14170.0,Male,Loyal Customer,58.0,Business travel,Business,2506.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,satisfied,115636
98734,98734.0,Male,Loyal Customer,28.0,Business travel,Business,1739.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,0.0,satisfied,70725
62895,62895.0,Male,Loyal Customer,59.0,Business travel,Business,1379.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,neutral or dissatisfied,2480
34045,34045.0,Female,Loyal Customer,34.0,Business travel,Business,1706.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,16.0,neutral or dissatisfied,16116
37065,37065.0,Female,Loyal Customer,46.0,Personal Travel,Eco Plus,957.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,22.0,7.0,neutral or dissatisfied,112560
37713,37713.0,Female,disloyal Customer,18.0,Business travel,Eco,522.0,4.0,0.0,4.0,2.0,4.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,neutral or dissatisfied,23849
