age,education,default,housing,loan,contact,duration,campaign,pdays,previous,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,marital_unknown,poutcome_failure,poutcome_nonexistent,poutcome_success
35.0,3,1,0,0,1,134.0,1,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42.0,2,1,0,0,1,166.0,2,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
32.0,6,1,1,0,1,372.0,1,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
39.0,2,0,0,0,0,156.0,5,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45.0,1,1,1,0,1,367.0,2,1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
55.0,6,0,1,0,1,16.0,16,1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
30.0,1,1,1,0,0,170.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,2,0,1,0,0,108.0,4,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,5,1,1,0,1,132.0,4,0,3,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
40.1498,3,1,1,0,1,166.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45.0,1,0,0,0,1,148.0,1,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41.0,1,1,0,0,0,96.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,3,1,0,0,0,306.0,5,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36.0,5,1,0,0,1,663.0,3,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
29.0,5,1,1,0,1,157.0,7,0,5,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
32.0,1,1,0,0,1,113.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33.0,1,1,0,0,0,172.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29.0,3,1,1,0,1,1389.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
31.0,6,1,0,0,1,43.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23.0,5,1,1,0,1,902.0,2,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.0,4,1,1,0,1,189.0,1,0,4,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
58.0,1,1,0,0,0,75.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
47.0,2,1,1,0,1,373.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,6,1,1,0,1,158.0,1,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
25.0,4,1,1,0,1,239.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
38.0,6,0,0,1,0,181.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52.0,6,0,1,1,1,201.0,9,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45.0,3,1,1,0,1,654.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,3,1,1,0,1,509.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51.0,6,1,1,0,0,72.0,18,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20.0,1,1,1,1,1,240.0,1,1,1,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
41.0,5,1,1,0,1,185.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
49.0,6,1,1,0,1,604.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,5,1,0,0,0,70.0,8,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.0,1,0,0,0,0,58.0,3,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
45.0,3,0,0,1,1,479.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
28.0,5,1,1,0,1,333.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40.1498,2,1,0,0,0,313.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,3,0,1,0,1,68.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,4,1,1,0,1,649.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,1,0,1,0,0,29.0,27,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,6,1,0,0,1,313.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
33.0,3,1,0,0,0,167.0,6,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
42.0,1,0,1,0,0,200.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,4,1,0,0,1,464.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.0,6,1,1,0,0,64.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,3,1,0,0,0,110.0,17,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42.0,2,1,0,0,0,123.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,1,0,1,0,0,191.0,4,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,3,1,0,0,0,778.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,6,1,1,0,1,336.0,3,1,5,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33.0,3,1,1,0,0,192.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,6,1,1,0,1,579.0,9,1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,6,1,1,0,1,248.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
62.0,6,1,1,0,1,192.0,1,0,1,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
32.0,6,1,1,0,1,189.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
38.0,3,0,1,0,0,203.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
32.0,3,1,0,0,0,149.0,1,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,3,1,1,0,0,150.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,6,1,0,0,1,64.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
27.0,4,1,1,0,0,343.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
31.0,4,1,0,0,1,560.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40.0,3,1,0,0,0,631.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
64.0,1,1,0,0,1,232.0,1,1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,3,1,1,1,0,173.0,2,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44.0,6,1,1,0,0,541.0,17,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
54.0,6,1,0,0,0,122.0,3,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
40.1498,2,0,0,0,0,304.0,4,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,6,1,1,1,1,101.0,5,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,6,1,1,0,0,87.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48.0,6,1,0,0,1,301.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36.0,6,0,1,0,0,136.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.0,6,0,0,0,1,108.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28.0,6,1,0,0,1,700.0,4,1,1,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
29.0,3,0,0,0,0,255.0,5,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36.0,6,1,0,0,0,168.0,5,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
44.0,3,1,1,0,1,61.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.0,5,1,1,1,1,144.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
55.0,1,1,0,0,0,98.0,1,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.0,3,0,1,0,0,349.0,5,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,6,1,1,0,1,257.0,3,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.0,5,1,1,0,1,34.0,7,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
39.0,6,1,0,0,1,73.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46.0,3,1,0,0,0,165.0,2,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37.0,6,1,0,0,1,161.0,1,1,1,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28.0,2,1,1,0,1,182.0,4,1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,4,1,0,0,0,132.0,22,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27.0,4,1,0,0,1,505.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
66.0,6,1,0,0,1,43.0,1,1,2,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
38.0,6,1,1,0,1,1374.0,6,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
36.0,6,1,1,0,1,85.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
49.0,4,0,0,0,0,319.0,6,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40.1498,4,1,0,0,1,205.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
39.0,3,1,1,0,0,310.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40.1498,1,0,1,0,0,61.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,5,1,0,0,1,84.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
39.0,4,0,0,0,1,195.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
36.0,6,1,1,0,1,105.0,10,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44.0,5,1,1,0,1,775.0,5,1,1,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
27.0,3,1,0,0,1,64.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39.0,5,1,1,1,1,501.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
35.0,4,0,1,1,0,1148.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
38.0,5,1,1,0,1,284.0,3,0,1,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
37.0,4,1,0,0,1,157.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,6,1,1,0,1,239.0,1,1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
53.0,2,1,0,0,1,592.0,3,1,1,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50.0,4,1,1,0,1,434.0,2,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,6,1,0,0,1,1364.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56.0,5,0,0,0,1,182.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32.0,6,1,1,0,1,103.0,1,1,1,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
47.0,6,1,0,0,1,85.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
32.0,4,1,1,0,1,259.0,2,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52.0,5,0,1,0,0,56.0,8,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
44.0,5,0,1,0,1,275.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
43.0,3,1,1,1,1,74.0,1,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,6,0,1,0,0,28.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
53.0,6,1,0,1,1,74.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
66.0,1,1,1,1,0,1127.0,1,1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
27.0,5,1,1,0,0,324.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
50.0,5,1,1,0,1,319.0,2,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
85.0,1,1,0,0,1,165.0,3,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
53.0,3,1,1,0,1,144.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
28.0,6,1,1,0,0,20.0,1,1,1,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
29.0,6,1,1,0,0,423.0,2,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45.0,6,0,0,0,1,64.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
32.0,6,1,1,1,1,181.0,2,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
52.0,5,1,1,0,1,205.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
43.0,4,1,0,1,1,79.0,2,0,2,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
58.0,4,0,1,0,1,194.0,1,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
58.0,3,1,0,0,0,266.0,2,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
24.0,4,1,0,0,1,288.0,6,0,1,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
37.0,4,1,1,0,1,81.0,2,1,1,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40.0,5,0,1,0,1,198.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
33.0,6,1,0,1,1,118.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
73.0,6,1,1,0,0,659.0,1,1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,4,1,1,0,0,448.0,1,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
42.0,6,1,0,0,1,21.0,5,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
54.0,3,1,0,1,1,169.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
39.0,1,1,0,0,1,272.0,1,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
58.0,3,0,1,0,0,828.0,3,1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,6,1,0,0,1,135.0,7,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
35.0,6,1,0,0,0,104.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32.0,4,1,0,0,1,549.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,6,1,0,0,1,43.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33.0,6,1,1,0,1,265.0,2,1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
63.0,6,1,0,0,1,150.0,1,1,1,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
33.0,6,1,1,0,0,135.0,2,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29.0,3,1,1,0,0,120.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,4,1,1,0,1,406.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38.0,5,1,0,1,1,120.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
40.0,3,0,1,0,0,824.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39.0,4,1,1,0,0,337.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,6,1,1,0,1,1228.0,6,1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35.0,6,1,0,0,0,420.0,4,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,6,1,1,1,0,245.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
57.0,5,1,1,0,1,324.0,1,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
35.0,3,1,1,0,0,197.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
43.0,5,1,1,0,0,186.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
44.0,5,1,1,0,0,189.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29.0,6,1,1,0,0,109.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
27.0,4,1,0,1,1,62.0,7,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46.0,6,0,0,0,1,458.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
30.0,6,1,1,0,1,979.0,3,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
19.0,6,1,0,0,1,192.0,1,1,1,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
34.0,3,0,0,0,0,59.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,6,1,1,0,1,116.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,3,1,1,0,1,66.0,1,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
37.0,6,1,1,1,0,173.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
38.0,2,1,1,0,0,182.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,6,1,1,0,1,518.0,1,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
46.0,3,1,1,0,0,541.0,3,1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35.0,6,1,1,0,0,150.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,4,1,1,0,1,182.0,4,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
40.1498,6,1,1,0,0,94.0,7,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
54.0,1,1,0,0,0,253.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40.1498,1,0,1,0,0,139.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37.0,2,1,0,1,0,297.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,4,1,1,0,1,42.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40.1498,6,1,1,1,0,97.0,1,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37.0,5,1,0,0,0,41.0,8,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
48.0,4,0,1,0,0,189.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
33.0,3,1,0,1,0,182.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41.0,1,0,1,0,1,314.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57.0,5,1,1,0,1,182.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
47.0,2,1,1,0,0,182.0,1,1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57.0,1,0,0,0,1,366.0,9,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52.0,1,1,0,0,0,154.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,5,1,0,0,1,129.0,2,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36.0,5,1,0,0,1,371.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
56.0,6,1,1,1,1,104.0,2,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,5,1,1,0,1,369.0,6,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
43.0,5,1,1,0,0,52.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
40.0,6,0,0,0,0,1025.0,1,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
50.0,6,1,1,0,0,473.0,1,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33.0,6,1,0,1,0,206.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37.0,6,1,0,0,1,277.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
27.0,4,1,0,0,0,444.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.0,4,0,1,0,1,136.0,4,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
44.0,4,1,0,1,1,96.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,6,1,0,0,1,82.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
44.0,6,1,0,0,1,1380.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,6,0,1,0,0,181.0,4,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,4,0,0,0,1,207.0,2,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54.0,2,1,1,0,1,86.0,4,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
45.0,3,1,1,0,1,174.0,1,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32.0,2,1,1,0,1,158.0,4,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,4,1,0,1,0,113.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26.0,3,1,1,0,1,200.0,1,1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
30.0,6,1,0,0,1,464.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35.0,6,1,1,0,1,631.0,2,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,3,1,0,0,1,20.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.0,4,0,0,0,0,89.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
32.0,6,1,1,0,0,350.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52.0,5,0,1,0,1,85.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,6,1,1,0,1,232.0,1,0,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
