Customer,State,Response,Coverage,Education,Effective To Date,Gender,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,EmploymentStatus,Income
TI14001,California,Yes,Basic,College,2/6/2011,M,Urban,Single,64.0,10.0,61.0,0.0,2.0,Corporate Auto,Corporate L3,Offer2,Agent,231.201886,Two-Door Car,Medsize,Employed,60920
FP51143,California,No,Basic,College,1/30/2011,M,Suburban,Single,62.0,16.0,79.0,0.0,1.0,Corporate Auto,Corporate L2,Offer1,Branch,446.4,Two-Door Car,Medsize,Unemployed,0
LK19630,California,No,Basic,High School or Below,1/30/2011,F,Suburban,Married,72.0,8.0,55.0,1.0,1.0,Personal Auto,Personal L2,Offer1,Web,362.026936,Four-Door Car,Medsize,Employed,52216
JK16503,California,No,Basic,High School or Below,2/7/2011,M,Suburban,Married,67.0,17.0,21.0,0.0,4.0,Personal Auto,Personal L1,Offer1,Branch,321.6,Two-Door Car,Medsize,Unemployed,0
WG29557,California,No,Basic,Master,2/7/2011,M,Urban,Married,63.0,10.0,31.0,0.0,9.0,Personal Auto,Personal L2,Offer2,Branch,206.24435,Four-Door Car,Medsize,Employed,74919
EQ96084,California,No,Extended,Bachelor,1/15/2011,F,Rural,Divorced,99.0,10.0,3.0,0.0,4.0,Corporate Auto,Corporate L3,Offer4,Web,222.626234,Four-Door Car,Medsize,Employed,33963
WH28633,California,No,Basic,College,1/25/2011,M,Rural,Single,74.0,30.0,42.0,0.0,1.0,Personal Auto,Personal L2,Offer3,Agent,56.05058,Four-Door Car,Medsize,Employed,75041
KN50049,California,No,Premium,College,2/12/2011,M,Suburban,Single,176.0,14.0,61.0,0.0,2.0,Personal Auto,Personal L1,Offer1,Branch,1133.801271,SUV,Medsize,Medical Leave,24054
RN48574,California,Yes,Extended,College,2/16/2011,F,Suburban,Divorced,86.0,21.0,76.0,0.0,6.0,Corporate Auto,Corporate L3,Offer1,Branch,412.8,Four-Door Car,Medsize,Retired,18577
PD11073,California,No,Extended,College,2/3/2011,F,Urban,Married,96.0,21.0,47.0,0.0,5.0,Personal Auto,Personal L3,Offer1,Agent,420.606785,Four-Door Car,Medsize,Employed,35045
FS86064,California,No,Basic,Bachelor,2/16/2011,M,Suburban,Single,64.0,0.0,78.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Branch,426.248686,Four-Door Car,Medsize,Unemployed,0
JU47573,California,No,Basic,Bachelor,1/29/2011,F,Suburban,Single,64.0,30.0,85.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Branch,482.778155,Four-Door Car,Large,Unemployed,0
VN59368,California,Yes,Extended,College,1/9/2011,F,Suburban,Married,82.0,26.0,19.0,3.0,8.0,Personal Auto,Personal L2,Offer2,Agent,393.6,Four-Door Car,Medsize,Employed,72608
UI19516,California,No,Extended,College,2/22/2011,M,Urban,Divorced,213.0,16.0,0.0,0.0,4.0,Corporate Auto,Corporate L2,Offer3,Agent,766.322388,Luxury Car,Medsize,Employed,65620
ZV55368,California,No,Basic,High School or Below,2/27/2011,M,Rural,Married,71.0,24.0,53.0,0.0,8.0,Corporate Auto,Corporate L2,Offer4,Agent,104.918485,Four-Door Car,Medsize,Employed,75650
OS54451,California,No,Basic,Bachelor,2/11/2011,M,Rural,Married,67.0,30.0,90.0,0.0,1.0,Personal Auto,Personal L2,Offer2,Web,120.060283,Four-Door Car,Medsize,Employed,31964
IP93821,California,Yes,Basic,High School or Below,2/25/2011,F,Suburban,Single,101.0,7.0,54.0,0.0,1.0,Personal Auto,Personal L1,Offer1,Agent,694.598288,SUV,Medsize,Retired,25147
AR17553,California,No,Extended,Master,2/6/2011,M,Suburban,Married,80.0,26.0,83.0,0.0,5.0,Corporate Auto,Corporate L1,Offer3,Branch,488.272759,Four-Door Car,Medsize,Medical Leave,22944
SM10031,California,No,Extended,Master,1/8/2011,M,Suburban,Married,78.0,22.0,98.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Branch,398.421636,Four-Door Car,Medsize,Unemployed,0
CK14803,California,No,Basic,College,2/2/2011,M,Rural,Divorced,107.0,15.0,70.0,0.0,1.0,Personal Auto,Personal L2,Offer2,Branch,52.121929,SUV,Large,Employed,94242
CJ35075,California,No,Basic,High School or Below,2/20/2011,F,Suburban,Single,68.0,16.0,35.0,1.0,3.0,Personal Auto,Personal L1,Offer3,Agent,326.4,Four-Door Car,Medsize,Unemployed,0
NA56063,California,No,Extended,College,1/22/2011,M,Suburban,Married,132.0,24.0,49.0,0.0,2.0,Corporate Auto,Corporate L3,Offer3,Branch,904.378268,SUV,Large,Unemployed,0
CA62597,California,No,Basic,Bachelor,2/25/2011,F,Suburban,Married,101.0,17.0,20.0,0.0,3.0,Corporate Auto,Corporate L2,Offer1,Agent,978.257137,SUV,Medsize,Unemployed,0
ZO23305,California,Yes,Basic,Bachelor,1/26/2011,M,Suburban,Married,63.0,27.0,52.0,0.0,7.0,Personal Auto,Personal L2,Offer2,Call Center,351.270869,Two-Door Car,Medsize,Employed,25632
UD20999,California,No,Basic,Master,2/22/2011,M,Suburban,Married,68.0,32.0,28.0,0.0,1.0,Corporate Auto,Corporate L3,Offer2,Branch,326.4,Four-Door Car,Medsize,Unemployed,0
FQ66351,California,No,Extended,Bachelor,1/16/2011,F,Suburban,Single,138.0,13.0,21.0,1.0,1.0,Personal Auto,Personal L2,Offer1,Agent,873.127345,SUV,Large,Employed,33681
AB69140,California,No,Basic,Master,2/18/2011,M,Suburban,Married,70.0,14.0,85.0,0.0,2.0,Personal Auto,Personal L2,Offer1,Branch,336.0,Four-Door Car,Small,Employed,36007
CT53265,California,No,Basic,College,2/5/2011,F,Suburban,Married,69.0,20.0,89.0,0.0,1.0,Personal Auto,Personal L3,Offer2,Agent,453.895633,Two-Door Car,Medsize,Medical Leave,18834
WN91223,California,No,Extended,Master,1/2/2011,M,Urban,Divorced,92.0,15.0,20.0,0.0,2.0,Personal Auto,Personal L3,Offer3,Agent,302.458432,Four-Door Car,,Employed,82807
MP48946,California,No,Basic,High School or Below,1/20/2011,F,Rural,Married,62.0,26.0,13.0,0.0,1.0,Corporate Auto,Corporate L1,Offer2,Agent,50.740536,Two-Door Car,Medsize,Employed,72021
NE79174,California,No,Basic,Bachelor,2/23/2011,M,Suburban,Married,70.0,2.0,99.0,3.0,7.0,Personal Auto,,Offer2,Web,336.0,Two-Door Car,Medsize,Employed,41228
UI77960,California,No,Extended,High School or Below,2/18/2011,F,Suburban,Married,83.0,26.0,65.0,0.0,3.0,Personal Auto,Personal L2,Offer4,Web,398.4,Four-Door Car,Medsize,Employed,39834
VD69291,California,No,Basic,College,1/31/2011,M,Suburban,Married,69.0,0.0,79.0,0.0,1.0,Personal Auto,Personal L1,Offer3,Branch,352.894843,Four-Door Car,Large,Disabled,22415
XD54132,California,No,Basic,High School or Below,2/6/2011,F,Suburban,Single,64.0,11.0,64.0,0.0,1.0,Corporate Auto,Corporate L3,Offer4,Call Center,307.2,Four-Door Car,Medsize,Employed,61900
AT33529,California,No,Basic,Doctor,1/8/2011,F,Rural,Divorced,70.0,25.0,13.0,0.0,1.0,Corporate Auto,Corporate L2,Offer3,Branch,85.416096,Four-Door Car,Medsize,Employed,30893
AT79008,California,No,Premium,Bachelor,2/8/2011,F,Rural,Divorced,114.0,34.0,18.0,1.0,7.0,Personal Auto,Personal L2,Offer1,Branch,132.568435,Two-Door Car,Medsize,Employed,40006
UZ14076,California,No,Premium,High School or Below,2/16/2011,F,Suburban,Married,266.0,4.0,18.0,1.0,2.0,Corporate Auto,Corporate L3,Offer3,Agent,2452.894264,Luxury SUV,Large,Employed,89546
EP10645,California,No,Extended,College,2/17/2011,M,Suburban,Married,86.0,17.0,14.0,0.0,2.0,Personal Auto,Personal L2,Offer1,Agent,538.649619,Four-Door Car,Medsize,Unemployed,0
PW78930,California,No,Basic,Bachelor,2/24/2011,M,Rural,Married,74.0,34.0,40.0,0.0,1.0,Personal Auto,Personal L2,Offer3,Agent,132.023007,Four-Door Car,Medsize,Employed,79523
ZC97968,California,No,Basic,College,2/14/2011,M,Suburban,Married,73.0,10.0,1.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Agent,350.4,Two-Door Car,Medsize,Disabled,17533
SF30642,California,No,Basic,High School or Below,2/13/2011,M,Suburban,Married,113.0,13.0,95.0,0.0,3.0,Personal Auto,Personal L3,Offer2,Call Center,617.515196,SUV,Medsize,Employed,49706
AH22694,California,No,Basic,Doctor,1/24/2011,M,Suburban,Married,73.0,2.0,35.0,1.0,3.0,Corporate Auto,Corporate L1,Offer1,Call Center,350.4,Four-Door Car,Medsize,Employed,24317
SM87252,California,No,Basic,College,1/15/2011,M,Urban,Single,74.0,17.0,10.0,0.0,5.0,Personal Auto,Personal L3,Offer1,Branch,249.151199,Two-Door Car,Medsize,Employed,77498
MA60552,California,No,Basic,,2/19/2011,M,Suburban,Married,102.0,8.0,61.0,0.0,1.0,Personal Auto,Personal L2,Offer1,Agent,489.6,SUV,Small,Employed,28088
PE51299,California,No,Basic,High School or Below,1/22/2011,M,Suburban,Married,67.0,29.0,81.0,0.0,2.0,Personal Auto,Personal L1,Offer2,Branch,321.6,Four-Door Car,Small,Employed,73026
JR22900,California,No,Basic,College,2/11/2011,F,Urban,Married,117.0,27.0,6.0,1.0,2.0,Corporate Auto,Corporate L3,Offer2,Agent,323.424189,Sports Car,Medsize,Employed,36153
DP19210,California,No,Basic,Master,2/8/2011,F,Suburban,Married,115.0,5.0,39.0,0.0,6.0,Corporate Auto,Corporate L2,Offer2,Branch,567.48055,Sports Car,Medsize,Employed,23823
XP76338,California,No,Basic,Bachelor,1/3/2011,M,Suburban,Married,61.0,20.0,17.0,2.0,4.0,Personal Auto,Personal L2,Offer1,Agent,331.325638,Four-Door Car,Medsize,Employed,24843
MW46400,California,No,Premium,High School or Below,1/28/2011,F,Suburban,Single,106.0,9.0,64.0,0.0,3.0,Corporate Auto,Corporate L3,Offer1,Branch,763.2,Four-Door Car,Medsize,Unemployed,0
FB71914,California,No,Extended,College,2/17/2011,M,Suburban,Married,89.0,7.0,4.0,0.0,2.0,Personal Auto,,Offer3,Agent,469.359715,Four-Door Car,Medsize,Unemployed,0
OH15780,California,Yes,Premium,College,1/1/2011,M,Suburban,Married,102.0,16.0,1.0,0.0,2.0,Personal Auto,Personal L2,Offer1,Branch,489.6,Two-Door Car,Medsize,Employed,88340
QO56615,California,No,Extended,College,2/9/2011,F,Suburban,Married,80.0,7.0,53.0,1.0,1.0,Personal Auto,Personal L3,Offer2,Agent,384.0,Four-Door Car,Small,Medical Leave,13535
EL67979,California,No,Basic,College,1/11/2011,M,Suburban,Single,64.0,7.0,44.0,0.0,2.0,Personal Auto,Personal L3,Offer4,Call Center,307.2,Four-Door Car,Large,Employed,22346
OW68478,California,Yes,Basic,High School or Below,2/20/2011,M,Suburban,Single,113.0,1.0,88.0,0.0,2.0,Corporate Auto,Corporate L1,Offer1,Call Center,542.4,SUV,Medsize,Medical Leave,17101
SF13677,California,No,Extended,High School or Below,2/4/2011,M,Suburban,Single,81.0,23.0,60.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Call Center,583.2,Four-Door Car,Large,Unemployed,0
MP80287,California,No,Extended,College,2/4/2011,F,Suburban,Single,90.0,13.0,52.0,0.0,2.0,Personal Auto,Personal L2,Offer4,Call Center,432.0,Two-Door Car,Medsize,Unemployed,0
UK45178,California,No,Basic,Bachelor,2/12/2011,F,Suburban,Single,67.0,1.0,77.0,1.0,1.0,Personal Auto,Personal L1,Offer1,Agent,482.4,Two-Door Car,Small,Unemployed,0
JC29850,California,No,Basic,Bachelor,1/26/2011,M,Suburban,Married,67.0,,12.0,1.0,2.0,Corporate Auto,Corporate L3,Offer1,Call Center,321.6,Two-Door Car,Medsize,Unemployed,0
IK44574,California,No,Basic,Bachelor,2/17/2011,M,Suburban,Married,72.0,18.0,92.0,0.0,5.0,Corporate Auto,Corporate L2,Offer3,Agent,345.6,Four-Door Car,Medsize,Employed,28483
KE98143,California,,Basic,Master,2/23/2011,F,Rural,Single,67.0,8.0,72.0,0.0,1.0,Personal Auto,Personal L2,Offer4,Branch,116.209568,Four-Door Car,Medsize,Employed,89362
XN28388,California,No,Basic,College,2/2/2011,F,Suburban,Single,66.0,30.0,29.0,2.0,3.0,Corporate Auto,Corporate L3,Offer1,Agent,523.030597,Four-Door Car,Small,Unemployed,0
AX38728,California,No,Extended,College,2/19/2011,M,Suburban,Married,81.0,14.0,75.0,0.0,1.0,Personal Auto,Personal L2,Offer1,Branch,388.8,Two-Door Car,Medsize,Unemployed,0
IX18485,California,No,Extended,High School or Below,2/1/2011,F,Suburban,Divorced,86.0,3.0,1.0,2.0,2.0,Personal Auto,Personal L2,Offer1,Agent,685.048914,Four-Door Car,Medsize,Retired,27443
KB42322,California,No,Extended,Bachelor,1/11/2011,F,Suburban,Divorced,85.0,14.0,10.0,0.0,3.0,Personal Auto,Personal L3,Offer4,Web,553.174109,Four-Door Car,Medsize,Employed,70829
RW54189,California,No,Basic,Bachelor,1/20/2011,M,Suburban,Married,73.0,2.0,66.0,0.0,8.0,Personal Auto,Personal L3,Offer4,Call Center,350.4,Four-Door Car,Small,Employed,23504
FV70604,California,No,Premium,Bachelor,2/4/2011,F,Suburban,Single,142.0,10.0,51.0,0.0,1.0,Corporate Auto,Corporate L1,Offer1,Agent,880.435943,SUV,Medsize,Unemployed,0
PC23709,California,No,Basic,Bachelor,2/25/2011,F,Rural,Single,72.0,16.0,35.0,0.0,3.0,Personal Auto,Personal L3,Offer1,Call Center,167.028453,Four-Door Car,Medsize,Employed,74905
RB75458,California,No,Basic,High School or Below,2/11/2011,M,Suburban,Single,65.0,13.0,29.0,0.0,1.0,Personal Auto,Personal L2,Offer2,Agent,712.71287,Four-Door Car,Medsize,Unemployed,0
RX14132,California,No,Basic,High School or Below,1/6/2011,M,Suburban,Married,61.0,28.0,68.0,0.0,2.0,Personal Auto,Personal L1,Offer4,Agent,292.8,Two-Door Car,Small,Employed,25926
AF36894,California,No,Basic,Bachelor,2/2/2011,M,Suburban,Married,113.0,20.0,20.0,0.0,1.0,Corporate Auto,Corporate L3,Offer4,Agent,542.4,SUV,Medsize,Employed,33640
UY32623,California,No,Extended,College,2/5/2011,F,Suburban,Divorced,96.0,12.0,43.0,1.0,1.0,Corporate Auto,Corporate L2,Offer1,Branch,460.8,Four-Door Car,Large,Disabled,18213
AL95338,California,No,Extended,High School or Below,2/10/2011,F,Suburban,Single,91.0,3.0,94.0,0.0,5.0,Personal Auto,Personal L2,Offer1,Agent,655.2,Four-Door Car,Medsize,Unemployed,0
WL28610,California,No,Basic,High School or Below,1/1/2011,F,Suburban,Divorced,116.0,25.0,5.0,1.0,1.0,Corporate Auto,Corporate L3,Offer3,Branch,556.8,SUV,Medsize,Unemployed,0
AC73173,California,No,Basic,Bachelor,2/20/2011,M,Suburban,Married,102.0,13.0,84.0,0.0,1.0,Personal Auto,Personal L2,Offer3,Call Center,610.617285,SUV,Large,Unemployed,0
,California,No,Premium,Master,1/24/2011,F,Urban,Married,119.0,28.0,48.0,1.0,1.0,Personal Auto,Personal L2,Offer2,Branch,373.289571,Four-Door Car,Medsize,Employed,30361
SP29219,California,Yes,Premium,College,2/28/2011,M,Suburban,Married,105.0,3.0,92.0,0.0,1.0,Personal Auto,Personal L3,Offer1,Branch,504.0,Four-Door Car,Large,Unemployed,0
CI30899,California,No,Basic,College,1/13/2011,F,Suburban,Single,68.0,2.0,26.0,0.0,3.0,Personal Auto,Personal L3,Offer1,Branch,326.4,Two-Door Car,Small,Unemployed,0
MI49191,California,No,Premium,Bachelor,1/7/2011,M,Suburban,Married,117.0,,57.0,0.0,3.0,Corporate Auto,Corporate L1,Offer1,Branch,561.6,Four-Door Car,Large,Employed,96060
YP16210,California,No,Basic,College,1/2/2011,F,Suburban,Married,74.0,23.0,2.0,0.0,3.0,Personal Auto,Personal L3,Offer4,Branch,465.922152,Four-Door Car,Large,Employed,25398
CO91673,California,No,Basic,Bachelor,2/14/2011,F,Suburban,Married,61.0,7.0,19.0,2.0,3.0,Personal Auto,Personal L2,Offer2,Agent,292.8,Four-Door Car,Medsize,Medical Leave,29031
CC93587,California,No,Basic,College,1/26/2011,M,Urban,Married,74.0,21.0,84.0,0.0,3.0,Personal Auto,Personal L1,Offer2,Web,337.305815,Two-Door Car,Medsize,Employed,92949
MX48796,California,No,Basic,Bachelor,2/14/2011,F,Suburban,Single,68.0,3.0,5.0,0.0,5.0,Corporate Auto,Corporate L3,Offer1,Agent,356.08323,Four-Door Car,Medsize,Unemployed,0
IC80537,California,Yes,Basic,College,2/9/2011,M,Suburban,Married,,13.0,59.0,0.0,1.0,,Corporate L2,Offer2,Web,316.8,Four-Door Car,Medsize,Employed,46900
AA93585,California,No,Premium,College,1/30/2011,M,Urban,Married,177.0,0.0,68.0,0.0,1.0,Personal Auto,Personal L2,Offer2,Branch,686.815162,SUV,Medsize,Employed,97024
SR41132,California,No,Extended,High School or Below,2/11/2011,F,Suburban,Single,94.0,15.0,7.0,0.0,2.0,Corporate Auto,Corporate L3,Offer4,Branch,848.737364,Two-Door Car,Small,Unemployed,0
IT11766,California,No,Basic,Bachelor,1/29/2011,F,Urban,Married,104.0,25.0,97.0,0.0,1.0,Personal Auto,Personal L2,Offer4,Call Center,461.306722,SUV,Medsize,Employed,61896
QO68842,California,No,Basic,Doctor,2/10/2011,F,Rural,Single,64.0,22.0,46.0,0.0,1.0,Personal Auto,Personal L2,Offer2,Branch,77.695607,Four-Door Car,Medsize,Employed,39317
RY47606,California,No,Extended,Bachelor,1/16/2011,M,Suburban,Married,96.0,29.0,17.0,0.0,1.0,Personal Auto,Personal L3,Offer2,Call Center,460.8,Four-Door Car,Medsize,Employed,43987
CX22458,California,Yes,Basic,Master,1/26/2011,M,Rural,Single,116.0,8.0,23.0,0.0,8.0,Personal Auto,Personal L3,Offer1,Agent,158.077504,Sports Car,Medsize,Employed,37722
TL44525,California,Yes,Basic,Bachelor,2/5/2011,M,Urban,Divorced,66.0,7.0,56.0,0.0,1.0,Corporate Auto,Corporate L1,Offer1,Agent,225.578841,Two-Door Car,Medsize,Employed,78618
CZ57208,California,No,Basic,Bachelor,1/1/2011,F,Suburban,Single,195.0,24.0,1.0,0.0,4.0,Personal Auto,Personal L3,Offer1,Agent,1329.957905,Luxury SUV,Large,Employed,30205
LM97847,California,No,Basic,College,1/9/2011,M,Urban,Single,67.0,11.0,59.0,0.0,1.0,Personal Auto,Personal L2,Offer2,Agent,250.652309,Four-Door Car,Medsize,Employed,57023
IK96366,California,No,Extended,College,2/22/2011,M,Suburban,Divorced,76.0,28.0,77.0,3.0,3.0,Personal Auto,Personal L1,Offer1,Branch,364.8,Two-Door Car,Medsize,Employed,36918
SJ86522,California,No,Basic,High School or Below,1/12/2011,M,Suburban,Single,102.0,5.0,26.0,0.0,9.0,Corporate Auto,Corporate L3,Offer2,Agent,956.689634,SUV,Medsize,Unemployed,0
UU42868,California,Yes,Premium,High School or Below,1/26/2011,M,Suburban,Married,153.0,25.0,5.0,0.0,1.0,Corporate Auto,Corporate L2,Offer2,Web,1027.000029,SUV,Medsize,Unemployed,0
GX11087,California,No,Basic,High School or Below,1/28/2011,F,Suburban,Single,109.0,2.0,8.0,0.0,1.0,Personal Auto,Personal L2,Offer1,Agent,666.042098,SUV,Medsize,Unemployed,0
JR41742,California,No,Basic,College,1/25/2011,M,Suburban,Single,108.0,23.0,52.0,0.0,1.0,Corporate Auto,Corporate L3,Offer1,Branch,1254.177129,SUV,Medsize,Unemployed,0
RA89822,California,Yes,Basic,High School or Below,1/14/2011,F,Suburban,Married,109.0,10.0,59.0,0.0,2.0,Personal Auto,Personal L2,Offer2,Agent,523.2,Sports Car,Medsize,Employed,20090
IJ25462,California,No,Basic,Bachelor,2/7/2011,M,Suburban,Divorced,73.0,7.0,44.0,1.0,1.0,Personal Auto,Personal L2,Offer3,Agent,400.832857,Four-Door Car,Small,Employed,86631
ZP86347,California,No,Extended,College,2/12/2011,F,Rural,Married,138.0,20.0,60.0,0.0,1.0,Personal Auto,Personal L3,Offer3,Agent,165.478147,SUV,Medsize,Employed,44019
HO82823,California,No,Extended,Bachelor,1/6/2011,F,Rural,Married,84.0,6.0,48.0,0.0,1.0,Personal Auto,Personal L3,Offer2,Agent,6.880385,Four-Door Car,Medsize,Employed,59367
EA54906,California,No,Extended,High School or Below,2/23/2011,F,Urban,Divorced,94.0,6.0,86.0,0.0,3.0,Corporate Auto,Corporate L1,Offer2,Branch,331.170924,Four-Door Car,Medsize,Employed,38874
BC64697,California,No,Premium,College,2/17/2011,F,Suburban,Married,107.0,12.0,34.0,0.0,2.0,Personal Auto,Personal L3,Offer3,Call Center,513.6,Four-Door Car,,Unemployed,0
VV68726,California,No,Basic,,1/26/2011,F,Suburban,Divorced,69.0,11.0,59.0,0.0,3.0,Personal Auto,Personal L2,Offer1,Agent,331.2,Four-Door Car,Small,Disabled,28647
QR91631,California,No,Basic,High School or Below,1/20/2011,F,Urban,Married,72.0,4.0,52.0,0.0,2.0,Personal Auto,Personal L1,Offer2,Branch,185.530076,Two-Door Car,Medsize,Employed,51205
OT56964,California,No,Basic,Master,2/10/2011,M,Urban,Married,118.0,13.0,11.0,,3.0,Corporate Auto,Corporate L3,Offer1,Agent,322.575677,SUV,Medsize,Employed,46897
YX35990,California,Yes,Basic,Master,1/13/2011,M,Suburban,Married,68.0,31.0,30.0,1.0,,Corporate Auto,Corporate L2,Offer1,Branch,326.4,Four-Door Car,Small,Employed,56005
RN61682,California,No,Basic,Bachelor,2/19/2011,F,Suburban,Single,72.0,30.0,69.0,5.0,1.0,Personal Auto,Personal L2,Offer3,Web,518.4,Four-Door Car,Medsize,Unemployed,0
BB10681,California,No,Extended,College,1/17/2011,F,Suburban,Divorced,123.0,5.0,35.0,2.0,1.0,Corporate Auto,Corporate L3,Offer1,Branch,590.4,SUV,Medsize,Unemployed,0
FH43628,California,Yes,Extended,College,2/1/2011,F,Suburban,Single,97.0,1.0,66.0,0.0,2.0,Personal Auto,Personal L2,Offer1,Branch,465.6,Four-Door Car,Small,Retired,13663
WZ45103,California,Yes,Extended,Bachelor,1/19/2011,F,,Married,76.0,8.0,44.0,0.0,3.0,Personal Auto,Personal L2,Offer2,Agent,364.8,Four-Door Car,Small,Unemployed,0
CB59349,California,No,Extended,Master,1/20/2011,M,Suburban,Married,134.0,31.0,42.0,0.0,2.0,Personal Auto,Personal L3,Offer2,Agent,643.2,SUV,Medsize,Employed,60646
RX91025,California,No,Premium,High School or Below,1/31/2011,M,Suburban,Single,185.0,26.0,35.0,0.0,2.0,Personal Auto,Personal L3,Offer1,Agent,1950.725547,SUV,Small,Unemployed,0
AC13887,California,No,Basic,Bachelor,1/9/2011,M,Suburban,Single,67.0,25.0,21.0,0.0,4.0,Corporate Auto,Corporate L1,Offer1,Branch,482.4,Two-Door Car,Medsize,Unemployed,0
TF56202,California,No,Basic,College,2/12/2011,M,Suburban,Divorced,64.0,6.0,48.0,0.0,3.0,Personal Auto,Personal L3,Offer2,Call Center,307.2,Two-Door Car,Small,Employed,66367
YM19146,California,No,Premium,College,1/6/2011,F,Suburban,Single,104.0,16.0,58.0,0.0,1.0,Personal Auto,Personal L2,Offer1,Branch,541.282007,Four-Door Car,Large,Employed,47761
LA72316,California,No,Basic,Bachelor,2/10/2011,M,Urban,Married,73.0,18.0,89.0,0.0,2.0,Personal Auto,Personal L1,Offer2,Web,198.234764,Four-Door Car,Medsize,Employed,71941
PK87824,California,Yes,Extended,College,2/12/2011,F,Suburban,Divorced,79.0,14.0,28.0,0.0,1.0,Corporate Auto,Corporate L3,Offer1,Branch,379.2,Four-Door Car,Medsize,Employed,21604
TD14365,California,No,Extended,Bachelor,2/6/2011,M,Suburban,Single,85.0,9.0,37.0,3.0,2.0,Corporate Auto,Corporate L2,Offer1,Branch,790.784983,Four-Door Car,Medsize,Unemployed,0
UP19263,California,No,Extended,College,2/3/2011,M,Suburban,Married,96.0,34.0,3.0,0.0,3.0,Personal Auto,Personal L2,Offer3,Branch,691.2,Four-Door Car,Large,Employed,21941
Y167826,California,No,Extended,College,2/14/2011,M,Suburban,Single,77.0,3.0,90.0,0.0,1.0,Corporate Auto,Corporate L3,Offer4,Call Center,369.6,Two-Door Car,Medsize,Unemployed,0
